hotel_id,author,location,rating,date,date_visited,title,text,trip_type,helpful,photos,language,contributions,avatar
192165,Jessica P,,1,2026-07-05,2026-07-31,Fire safety risk and very expensive for poor quality room,"As with many of the other reviews this hotel was outrageously over priced for a Saturday night in July and in poor condition. We were on the 4th floor up very steep narrow stairs so completely inappropriate for anyone with lots of luggage and unfit; thankfully we weren’t.  There was no fire safety information in the rooms and it was abundantly clear we wouldn’t have stood a chance in a fire, nor know where to go other than down the main staircase.  Very unsafe.  My mattress was ancient with springs sticking through into my back and stains on it.  We checked them for signs of beds bugs given previous reviews, which thankfully did seem to be absent and the linen was clean.  The room was very hot and had old fashioned halogen lights which made it even hotter.  We were able to fully open windows after standing on chairs and had a fan, which helped.  No bedside tables or lamps and very poor room security with key lock boxes outside each room that could easily be broken into and door locks with no secondary locking mechanism.  I felt like I was in a hostel not a hotel room that cost us £250!  Should have been more like £50!  No safe for valuables . These are old buildings with the limitations that come with them which includes poor room to room insulation.  The new manager, who was helpful,  certainly has a job on his hands to upgrade this hotel which I understand was closed earlier in the year due to complaints.  I am surprised the authorities allowed it to be reopened on fire safety grounds alone.",Traveled with family,,"[{""url"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/33/c3/31/d2/caption.jpg"", ""caption"": ""No fire safety notices and poor quality locks"", ""photo_id"": ""868430290""}]",en,1,
192165,David W,"Isle of Wight, United Kingdom",1,2026-06-06,2026-06-30,Terrible customer service - unable to make simple changes,"!! BEWARE !! if you book and want to add extra nights or make any changes their system can't cope with it so you might be stuck.

This company is the worst I have ever had the misfortune to dean with.

I originally booked a single room for one night but a few days later I wanted to change it to a double room for 4 nights. Booking.com were unable to make the change due to the hotel not enabling such changes so I contacted the hotel and they claimed they can't change a room or change dates on their system! I have never heard of a hotel that has a system that's unable to make basic changes like that.

They said I must pay for the 4 nights first then I can put in a request to cancel the 1 night. So that means I'm paying for 2 rooms on the first night....... Sounded suspicious to me..... I asked them to email me confirming that they would refund the single night once I paid for the 4 nights but they gave me all sorts of flannel about this and that and just kept trying to get me to pay for 4 nights without any guarantee of getting a refund for the first night.
I lost all trust in them - one person told me one thing and the next person had a different story..... Nobody would actually guarantee I would get a refund once I paid - I think they are untrustworthy.

It would have been the simplest thing in the world to change the room type and charge me for 3 extra nights like any other hotel would - but they said that was impossible to do on their system!!!",Traveled solo,169,,en,364,
192165,Charlotte E,"Palermo, Italy",1,2026-05-06,2026-05-31,TOP position for the rest FLOP,"PROS: Well served area and a hundred meters from the metro stop. Host (not always present) who tries to accommodate all needs.

FLOP: 4 floors on foot, with sloping and creaking staircase, dirty and smelly carpet. Stinky room with tiny bathroom, which loved smelling like sewage. You can hear the sounds of people going up and down, it looks like the ceiling could fall upstairs at any moment

The thing that bothers that it is not written anywhere that has no elevator, there are people who had to arrive even on the 5th floor with large suitcases.

When I return to London, I will choose this neighborhood but not this structure",Traveled as a couple,125,"[{""url"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/33/24/bb/20/caption.jpg"", ""caption"": ""Condizioni della scala"", ""photo_id"": ""858045216""}]",en,434,
192165,Jack Q,"Southampton, United Kingdom",2,2026-04-05,2026-04-30,"Not a delightful stay, but a useful location.","We frequently have short stays in London for concerts, and are aware that you either have to stay a long way from the centre or pay a lot of money to get decent accommodation. Accommodation in London is very expensive. For a one night stay we accept that we will pay £100 plus for very limited, scruffy, tired, and cramped accommodation. So it is important to have realistic expectations when booking accommodation in a popular central location well served with transport and a range of restaurants and eateries. There are plenty of negatives about the Amsterdam Hotel, but there are positives as well.
It is a good location - Earls Court station just around the corner, plenty of buses, and a varied choice of eateries. It is a quiet and attractive street. The men who are paid to sit in the lobby and greet guests are very friendly and helpful. The TV has a good range of channels. And the free WiFi is strong and stable. We paid less than £200 for three people for two nights over the Easter weekend.

Though we are used to tired and scruffy accommodation, the Amsterdam Hotel did surprise us by how run down and scruffy it is. There appears to be little effort in keeping the place smart. The tired stair carpet has clearly not been hoovered for days. There are broken doors, rubbish, and general clutter left in corners and alcoves. It's not a good look. And it wouldn't take much to make it look better. Fix the doors or put curtains over the alcoves. Hire staff to hoover the carpet every day.
We had a room on the fourth floor. The building has high floors, so in reality it is more like climbing six floors. To be fair, it is quite common for accommodation in London (same as in Paris) not to have lifts. But if you have trouble climbing stairs, be aware that it's a long haul to the top!
The room was very tired and basic, and has no view to speak of, as the window looks out onto the balustrade. So you see the concreate balustrade and some sky. Beds had little support, so not good for someone with a bad back. The table is insecure and unreliable to support a kettle with boiling water. Take care. The room is generally tired and scruffy, but not dirty or smelly or damp. The toilet and shower are usable, although the space is quite cramped. The switch for the extractor fan is on the right above the door and light switch.
There were no toiletries when we arrived, and only two cups in the room; but, on being told, the chap downstairs brought us up a third cup and a bottle of shower gel.",Traveled with friends,306,,en,758,
192165,Pablo C,"Southampton, United Kingdom",2,2026-03-15,2026-03-31,Several issues,"Before arriving I was phoned, WhatsApped and emailed by different people asking what time I would be arriving by. During the stay I was phoned in the evening by the hotel which I didn’t answer as I was out at a show. No message left for why they called. Since checking out I’ve had multiple messages asking to leave a review. Including  5 messages from the manager, apologising for a couple of things, asking me to leave a lovely review for their “struggling”hotel and that if I want to come to London again he has 5 more hotels he could offer me at prices I would never see online. This feels unprofessional and a bit weird and I’ve felt the need to block the number. I don’t normally leave reviews but feel I have little choice after being practically begged for one by the manager  

Great location for the tube, room was clean and check in was easy -  The hotel advertises rooms that have been refurbished and unfortunately we did not get one of these rooms. The room itself had two deck chairs?! The wall mounted tv was not mounted and instead leaning against the wall unplugged. After we arrived a man came to the door and offered to mount the tv but we politely declined as we weren’t going to use it and we were in the middle of getting ready to go out. The radiator crackled persistently and could not be turned off so the room was boiling. Luckily there was a fan so we had that on during the night, not only to block out the radiator noise but to keep the temperature bareable. The bathroom floor was damp and mouldy by the sink - probably because when you turn on the sink taps the water shoots over the side of the sink. There was no hand soap or shower amenities. Also no milk for coffee /tea and the first plug socket we tried for the kettle didn’t work so had to use another one which meant boiling the kettle on the floor. Some of these things probably could have been sorted but we weren’t too bothered by them as we were only staying for one night. Also there is no receptionist/reception so we’d have to call or WhatsApp staff - just feels like a more complicated process than having a receptionist that you could quickly grab amenities from. It also feels like by not having a receptionist they are very over bearing via text messages and phone calls. It was ok for one night but will not be back. We have previously stayed in the hotel next door to this one before and it was much more pleasant.",Traveled as a couple,,,en,2,
192165,Charlotte B,"Hoorn, The Netherlands",5,2026-03-01,2026-02-28,Simply the best! (Pun intended!),"By far the best hotel I’ve stayed at in London!!

Please note that the photo’s above are no longer accurate! The hotel has new owners and are undergoing MASSIVE renovations!! The listing on Booking.com is accurate and the pictures look exactly like the rooms!! 

The Amsterdam Hotel is nice and central - Earl’s Court Tube station is right around the corner making it the perfect London getaway hotel! Within 15 minutes you’re in the heart of London. 

It is a more simple / budget hotel, but London is expensive so that’s all the better. We had a room with a double bed (around 140x200), a Tv, ensuite bathroom, 2 chairs and of course some Coffee and Tea facilities - which not every budget hotel offers!! The pictures on Booking.com is exactly what you get, small and simple but SPOTLESS! It was so clean. It smelled clean as well. The bathroom was probably newly renovated, the tiles looked super new. The shower was nice and spacious and super hot - just how I like it! 

Probably the best thing about this hotel was the friendly and helpful staff, in particular Aziz. The man of the house. He welcomed us into the hotel, helped us with our luggage up the stairs (such a gentleman!). Told us about the hotel, the neighborhood and showed us how to use the lockbox for the keys and the doorcodes and how to use that. 
Every time we ran into him, he’d be all enthusiastic and ask about our day. What we did and if we needed anything. He was there for all the questions but also for some small talk. Upon checking out we had a lovely talk with him about our journey back but also about our stay at the hotel. He is kind and caring, he made us feel welcome and safe -  a huge hotel chain like Hilton will not make you feel that way. 

There is no elevator (as far as we know) and no breakfast service - but that did not bother us at all.  We are not big breakfast people anyways! A quick meal from the M&S down the road was fine! 

Would recommend this place! I can’t wait to stay here again🫶🏻",Traveled with friends,10,"[{""url"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/32/92/9e/65/caption.jpg"", ""caption"": """", ""photo_id"": ""848469605""}, {""url"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/32/92/9e/66/caption.jpg"", ""caption"": """", ""photo_id"": ""848469606""}, {""url"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/32/92/9e/67/caption.jpg"", ""caption"": """", ""photo_id"": ""848469607""}]",en,145,
192165,Sophia E,,5,2026-03-01,2026-02-28,Great hotel –,Great hotel. Very nice staff. The rooms are being renovated but completely unaffected. Rooms were now fine and a top bed. Bathroom was clean and if you needed anything you just had to ask and it was taken to your room.,Traveled with friends,,"[{""url"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/32/92/a0/42/caption.jpg"", ""caption"": """", ""photo_id"": ""848470082""}, {""url"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/32/92/a0/43/caption.jpg"", ""caption"": """", ""photo_id"": ""848470083""}]",en,1,
192165,Alice S,,5,2025-09-04,2025-09-30,very nice stay,Had a great stay with friends! Staff were very helpful and checking in and out was made very easy. The hotel is walking distance from shops and lots of places to get food and the shower was great :) there are quite a lot of stairs so i wouldn’t recommend to someone who has trouble walking but other than that it was great.,Traveled with friends,,,en,1,
192165,Lauren T,,1,2025-07-30,2025-06-30,Horrible experience,Run away from this horrible place. One towel for 5 nights. On line for over hour for the call number. Forget about security.,Traveled with friends,,,en,1,
192165,Samuel W,"Senneterre, Canada",1,2025-07-10,2025-06-30,Horrible worst hotel for life!,"It's a tourist catch, don't trust the pictures, it's old and dilapidated besides being extremely dirty. There is no air conditioning. We had booked and paid in advance for 10 nights, there was no question of staying there, they would not know anything about refunding us, but we still preferred to pay another hotel rather than stay in this hovel!",Traveled with family,,"[{""url"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/6d/f6/1d/caption.jpg"", ""caption"": """", ""photo_id"": ""812512797""}, {""url"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/6d/f6/3f/caption.jpg"", ""caption"": """", ""photo_id"": ""812512831""}, {""url"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/6d/f6/49/caption.jpg"", ""caption"": """", ""photo_id"": ""812512841""}]",en,2,
192165,Benjamin R,,1,2025-06-22,2025-06-30,It needs total reform.,"Well connected hotel, metro and buses, but have no service does not have elevator breakfast etc., old rooms, very old bed and uncomfortable room with old carpet with rare smell. It is not recommended, it needs total reform.",Traveled as a couple,,,en,1,
192165,William E,,1,2025-06-20,2025-06-30,This hotel has bed bugs and is a fire hazard,"Horrific. Bed bug infested.

Please - for your own safety, don't stay here. 

We booked through Hotels.com, which clearly doesn't vet the hotels. When we arrived, we were taken into the basement to a room that stank of rotten, wet carpet. We soon learned why - the carpet was mysteriously wet for no reason. Later, we noticed the door looked like someone had smashed it open, no locks on any doors intact, including the bathroom. 

We noticed bed bugs on the floor, which we killed. Woke up with bites. There is NO ONE on the 'desk' to help or who will pick up the phone. Stains on every surface, including the bed, which is mainly just springs. We were in pain the following day from the bed.

Also, as we left, we noticed rubbish piled up outside the fire escape so would have died if anything happened. Then, as we left, a giant dead cockroach on the reception floor. Not to mention, a homeless person strung out on drugs is asleep on the couch there,e too. She got up when we did and left. 

No one to talk to about any of it nor is Hotels.com taking any responsibility. Walk away and pay extra for somewhere else immediately. This hotel is DANGEROUS and should be reported for hygiene and also safety.",Traveled with friends,,"[{""url"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/36/ca/9a/caption.jpg"", ""caption"": ""Stained floor"", ""photo_id"": ""808897178""}, {""url"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/36/ca/9b/caption.jpg"", ""caption"": ""Broken locks and handles on all the doors"", ""photo_id"": ""808897179""}, {""url"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/36/ca/9c/caption.jpg"", ""caption"": ""Dead cockroach"", ""photo_id"": ""808897180""}]",en,6,
192165,Megan D,,1,2025-06-05,2025-04-30,HOTEL OF HORROR,"THIS IS SCAM!!! Never book this hotel. We ordered it in good faith on the photos we saw, but what we were greeted by was the horror. No proper reception, we got a bed with just a pledge and no duvet, it was completely horribly dirty, the curtains on the windows did not cover the entire window once. There was a sick lot of noise, also looked like someone had broken up the door of the room we were in. It was talking about security so we chose not to stay there 1 night once, we left and booked at another hotel 20 minute walk away. If I could I would give it 0 stars, STYR UNNA!!!",Traveled as a couple,,"[{""url"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/12/7e/f2/caption.jpg"", ""caption"": """", ""photo_id"": ""806518514""}, {""url"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/12/7e/f3/caption.jpg"", ""caption"": """", ""photo_id"": ""806518515""}, {""url"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/12/7e/f4/caption.jpg"", ""caption"": """", ""photo_id"": ""806518516""}]",en,24,
192165,Nora S,"Milan, Italy",3,2025-06-04,2025-06-30,Nice outside ugly inside,"Convenient location for metro, pubs and various shops. To be English the room clean enough, but with some unacceptable problems (eg toilet flush not working). Entering and exiting independently with a code at the entrance is this convenient thing as there are no time constraints. There is probably better for the same price.",Traveled with family,48,,en,75,
192165,Emma R,,1,2025-05-22,2025-05-31,Hotel of horror,"Hotel of horror, do not book here, worst stay ever we have had to end our break and walk out. Rooms filthy, unsafe as you will see from pictures, unsafe cable and electrics, loud noise, and vile smells, druggies outside the hotel with needles and selling the bedding was a cheap throw shoved in a duvet and only filled half of the bedding, windows broken",Traveled with family,,"[{""url"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/f0/aa/21/caption.jpg"", ""caption"": """", ""photo_id"": ""804301345""}, {""url"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/f0/aa/22/caption.jpg"", ""caption"": """", ""photo_id"": ""804301346""}, {""url"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/f0/aa/23/caption.jpg"", ""caption"": """", ""photo_id"": ""804301347""}]",en,21,
192165,Antoine C,"Bordeaux, France",1,2025-03-20,2025-03-31,Catastrophic,"The hotel is well located but very outdated.The rooms are cleaned every 3 days. No breakfast. No elevators and no overnight security. An air and b not cheap because there are key boxes and a code to get in.  Mouse trap in the stairs sewage lifts in the room carpeted uncleaned and smoking room in view bathroom impassable, smoke smells or even more in the corridors a disaster not to recommend",Traveled as a couple,3,"[{""url"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/65/bc/61/caption.jpg"", ""caption"": """", ""photo_id"": ""795196513""}, {""url"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/65/bc/62/caption.jpg"", ""caption"": """", ""photo_id"": ""795196514""}, {""url"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/65/bc/63/caption.jpg"", ""caption"": """", ""photo_id"": ""795196515""}]",en,9,
192165,Nora V,"Liverpool, United Kingdom",1,2025-03-12,2025-03-31,A Night to Remember,"I am not one to usually write reviews but had to with this one. Well, where do I start...If you like the smell of sewers & filth, if you like the shower water not going down the drain, if you like lots of noise at night and getting no sleep, then this is definitely the place for you.",Traveled on business,1,,en,2,
192165,Nora X,,1,2025-02-20,2025-02-28,IF I COULD GIVE A ZERO I WOULD,"IF I COULD GIVE 0 STARS I WOULD - Room 20 - I booked the Triple Deluxe room and upon entry there was a stench coming from the bathroom as well as a single bed that my grandson had to sleep in was broken. After that we went downstairs to see if they could do anything about it. The man that we had spoke to said that he would sort it the next day without even coming to check giving the impression that he already knew about the broken bed. After that we had to move the bedframe away and my grandson had to sleep on the floor on the matress. The next day we left with low expectation of him fixing the bed as we assume he already knew about the bed. We came back at around 10 PM the next day to no surprise that the bed wasnt fixed. We decided to just leave it as we only had 1 more night at the hotel before heading back home. I have to say we were really considering going to another hotel if everywhere wasnt sold out. the smell was also horrible, we had to keep the fan on in the bathroom aswell as keep the window open bearing in mind its february but the cold was better  than the smell. The only good side was the  location",Traveled with family,,"[{""url"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/ee/90/42/caption.jpg"", ""caption"": """", ""photo_id"": ""787386434""}, {""url"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/ee/90/43/caption.jpg"", ""caption"": """", ""photo_id"": ""787386435""}, {""url"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/ee/90/44/caption.jpg"", ""caption"": """", ""photo_id"": ""787386436""}]",en,17,
192165,Noah H,"Botucatu, SP",2,2025-01-14,2025-01-31,Only worth the location.,"Worth by location. Very close to a subway station. The Earls Court neighborhood is great, full of supermarkets, and relatively cheap places to eat.
But the hotel leaves nothing to be desired. There's no fixed gateway, you can hardly find anyone there.  Thus, if you arrive to check in and have no one, you have to make a call (not via WhatsApp, but by phone itself) for someone to open the door.
Another problem is hygiene.  There is no room service. Bedding and towels are not changed (we stayed 4 nights). But the worst is the garbage that is not collected. Not the bathroom or the bedroom.
Next time I want to stay in Earls Court, but in another hotel.",Traveled with family,242,,en,600,
193057,Alice V,,1,2026-08-26,2026-08-31,Toxic Work Environment,"I wouldn’t recommend working for Travelodge based on my experience. The managers often seemed to be on power trips and set unrealistic expectations, particularly when it came to the number of rooms you were expected to clean between 10am and 2pm. Being expected to clean 17 rooms within that timeframe felt unreasonable, especially when management would simply tell you to “hurry up” multiple times and “clean faster” rather than offering any support.

There was also an instance where a staff member was expected to work both a morning and a night shift on the same day, which I found concerning and would question whether it was appropriate and even legal. There needs to be an investigation that goes on in that place. Another issue was the way staff were treated when making small mistakes. Something as minor as putting a cup in the wrong position or forgetting to replace a coffee could result in staff being made to feel demoralised rather than being given constructive feedback.

Communication with reception was another major problem. On numerous occasions, staff would try to call reception to report that they were unable to attend a shift, but the phone often wouldn’t be answered. Despite this, managers would tell staff to keep calling, even when there was clearly nobody answering. Also would put in the work groupchat a indirect message about to call the reception instead of messaging the number.

Overall, I found the management style stressful and unsupportive, with unrealistic workloads and poor communication. Based on my experience, I would think carefully before considering a job with Travelodge.",Traveled on business,,,en,1,
193057,Taylor B,"Seattle, Washington",3,2026-08-26,2026-08-31,budget prices AND budget experience,"PLUS:
--Great location, budget prices
--Friendly staff
--Good food options – inexpensive offerings, 24-hour pizza, bar, well-priced all-you-can-eat breakfast buffet
--Good-size bath towels

OTHER:
--WiFi – 30 minutes per day free, then it is a package offering – but no details on that – that’s a new one on me
--even with a voucher it could often drop connection, poor info sheet
--No room refrigerator (2nd London hotel without one so maybe a London / UK thing – I don’t know)
--Will refrigerate medicines, tho, except when given a very small 1.5” eye drops box – the clerk said “okkkk, but that’s really big...” – huh
--With good software a note attached to a guest’s reservation indicating there was hosted medicine in the fridge would be helpful reminder at check-out – we’re ok but others might appreciate that extra touch

--‘top off’ door sign for housekeeping not clear its meaning, hang it: we learned = room care: bed made, bins emptied, room cleaned / refreshed
--No info on room care – how often, what is included, green model of care (towels on floor? On rack?), bedsheets
--no hooks for towels
--minimal treads on tub/shower floor
--1 pillow on bed per guest
--No: bathroom glasses, conditioner, lotion, washcloths, hand-towels – copeable but still worth noting
--long access and textured surface if wheelchair use or heavy rolling bags to enter hotel, many front steps to entrance
--can be substantial weekend night noise from bars nearby
--really thin walls, we could hear snoring, conversations, and sneezing like the neighboring guests were in our room",Traveled with family,1,,en,2,
193057,Ethan I,,5,2026-08-25,2026-08-31,Zefe is the best!,"Zefe was an absolute joy to interact with; so customer service oriented, putting up with the morning rush hour breakfast chaos and the many questions-all whilst doing it with a smile😍 you can tell she loves what she does.  She is an asset to your team and I think may even have a bit of marketing flair about her!",Traveled with friends,,,en,1,
193057,Noah P,,5,2026-08-25,2026-08-31,Go Zeffe!,Zeffe was really kind and got my friend’s daughter an extra fruit. She was very friendly and kept the cafe clean.,Traveled with family,,,en,1,
193057,Samuel L,,5,2026-08-24,2026-08-31,Outstanding Staff,"We arrived after a 10 hour car drive exhausted and overwhelmed. There was nowhere to park our oversized disabled vehicle. 

The staff were incredible and patient and immediately launched into action to find a solution. They were truly incredible and turned what could have been a disaster into the best family trip to London I’ve ever had. Special thanks go to Darren, Daniel, Head of Security, and the Management Team. I can’t thank you all enough.",Traveled with family,,,en,3,
193057,Ryan Y,,4,2026-08-24,2026-08-31,"Overall good, but breakfast was disappointing.","This was our third stay at this Travelodge.  Staff were friendly and efficient.
It was great to see an iron and ironing board in the room without having to request one.  Next step would be to have hairdryers in the rooms as standard.
The breakfast was disappointing. There is no way that the scrambled eggs could have been made with real eggs - seemed more like dehydrated eggs which were reconstituted.  No fried eggs available - even upon request. The hash browns tasted stale - like leftovers recooked.  Overall, presentation could do with an overhaul.
Would absolutely stay again, but may well choose to have breakfast elsewhere.",Traveled with family,,,en,4,
193057,Lucy G,,1,2026-08-24,2026-08-31,"Awful staff, dirty hotel with clear need to refresh the hotel","Poor reception and Managing staff attitude, not enough staff to book people in with long queues forming.

Incompetent bar staff, had to repeat an easy 2 glasses of wine order several times before they eventually got it right.

Front door card swipe mechanism broken, waited outside at night with no one coming to open the door even after pressing reception intercom button several times - another guest opened the door for us while supervisor and security were leaning against the bar chatting and laughing. Very indifferent and rude when I complained to them.

Dirty public spaces especially in and around the lift area.

Broken really small tv.

Nothing super about the so called Super Rooms - don’t waste your money.

Travelodge needs to spend some money on this hotel, it’s in a prime location and it’s a mess.",Traveled as a couple,,,en,1,
193057,Aaron G,,4,2026-08-23,2026-08-31,Fab location but too noisy at night outside.,Great staff. Great location. Great cafe and bar. Very noisy in the ground floor accessible room. Banging and unloading going on at Midnight and 6am.,Traveled with family,,,en,1,
193057,Manon Q,,5,2026-08-21,2026-08-31,Great Breakfast staff,"Kamil at breakfast time was very engaging and attentive, he kept the breakfast area very clean",Traveled as a couple,,,en,1,
193057,Lea G,"Bristol, United Kingdom",5,2026-08-20,2026-08-31,Enjoyable stay,"Supportive reception staff, particularly when I needed a bit of extra help due to low sugar levels (as a type 1 diabetic). Attentive restaurant staff. Room very basic but great location.",Traveled with family,,,en,1,
193057,Claire F,,5,2026-08-20,2026-08-31,Family break,"Excellent staff, really good breakfast.
Special mention to Zeffe who works non stop in the breakfast room making sure tables are cleared quickly and replenishing the food, and always with a smile",Traveled with family,8,,en,8,
193057,Lily W,,5,2026-08-20,2026-08-31,Great location for short stay,"Location perfect for a stay in London. Stayed in a super room, great facilities but room did feel a little small. 

All staff we interacted with during our visit were helpful and friendly. Darron on the bar though was particularly helpful and friendly. 10/10. 

All areas around the site were clean. No noise in the room. 

Useful disability ramp at the rear of the building which we made use of.",Traveled with family,,,en,1,
193057,Paolo K,"San Diego, California",3,2026-08-19,2026-07-31,First time stay in Covent Gardens,"This was our first time to stay in the Covent Gardens/Soho area.  The hotel is large, modern, and conveniently located near London's famous theatre district and the historic market. The main entrance is down a side street - very nondescript and frankly in need of a good street sweeper.  The area is popular with the late night  crowd; but our room was on the fourth floor so it was mostly quiet (sirens are unavoidable). It was a bit of a walk to public transport - but Ubers/London cabs frequent the area. 

If you have stayed in a UK Travelodge, you would recognize the room. It was clean, and the mattress was firm but not hard. All the usual amenities for this brand hotel. We really appreciated the good ceiling mounted A/C as it was hot in London.  We had a bit of a view from our window - mostly of construction sites as there is a huge building going up nearby.   Everything worked in the room and was in order.   Loved the USB plugs and nightlights in the headboard.  We ate breakfast in the 'bar' and it was okay.  Not cooked to order, but good for a buffet - and, of course, very conveniently located! Hotel staff were on the youngish side and some were being trained.  All very nice, but some were inexperienced.

We needed a few ADA features, mainly the fewest stairs possible.  As you can see, from the photo of the hotel entrance, that wasn't happening at the front.  There is a ramp at the back, but you need a room card to open the ramp gate.  I think the work around is to call reception when you first arrive.  The lifts were great. We booked a 'super room' because we needed a bit more space (can't confirm that it was wheelchair accessible though).  Also, the shower pan was a few inches (5-6) off the floor.

Value:  we were booking late and it was hard to find a reasonably priced room anywhere.  The rates for this hotel were okay; it WAS high season.  We only stayed one night as we were flying the next day.",Traveled with family,3,,en,19,
193057,Samuel Z,,5,2026-08-19,2026-08-31,Fantastic. Very happy with our stay.,Our experience was fantastic. Comfy clean rooms and great service from the staff. Supervisor Dan and his team were all very welcoming and friendly.,Traveled with family,,,en,1,
193057,Hannah N,,5,2026-08-19,2026-08-31,Great,"Dan is a good supervisor and his customer service is great, he is welcoming and kind and he interacts with customers so well. The staff he works with are also lovely and our experience with service at the hotel has been fantastic!!",Traveled with family,,,en,1,
193057,Elena H,,5,2026-08-19,2026-08-31,"Great Staff, Good Service.",Always good service by attentive but not intrusive staff. Made sure I was aware of all offers available.  Ben is great barman and the food cooked by Heysham was well portion and full of flavour.,Traveled solo,,,en,1,
193057,George J,,4,2026-08-18,2026-08-31,Great location and staff are great,Stayed for 2 nights for a short theatre city break. Location was central to everything we needed but away from the main road so no noise at night. Staff were excellent and so helpful. We will be returning as great value for money in center of London.,,4,,en,2,
193057,David A,"Kent, United Kingdom",5,2026-08-18,2026-08-31,Good customer service,Aziz was polite and friendly and was very helpful. Nothing was too much trouble. I had issues with the Wifi and he helped me and my wife.,Traveled with family,1,,en,4,
193057,Mathis E,,5,2026-08-18,2026-08-31,friendly and attentive service,"when my family and I visited the UK, we checked in at Travelodge London Covent Garden and were greeted by Emilis at reception, a very sweet and kind young man. He made sure we felt welcomed and properly taken care of from the start, asking all the right questions without ever being imposing or being overly personal.

The room was very comfortable, and we were pleasantly surprised that the bar and resturant were open 24/7 which gave us the opportunity to properly explore the heart of london and not have to constantly worry about resurants.

one issue we had was that the walls are particularly thin so you can hear people when they are being loud. apart from that would recommend and stay again!",Traveled with family,,,en,1,
193057,Hannah D,,5,2026-08-18,2026-08-31,Easy,"Myyyy goaaatt Emily, Great service and help,  10/10 service on god 😛",Traveled with family,,,en,1,
193097,Charlie I,"Island of Malta, Malta",5,2026-08-26,2026-08-31,Amazing location,"Great views and nice staff, rooms were nice and quiet, clean",Traveled on business,,,en,3,
193097,Noah R,,5,2026-08-26,2026-08-31,Quality time with husband as a couple and sight seeing.,"Absolutely love the location of this hotel and the atmosphere is very relaxing and tranquil. When we checked in it was a special suprise to find out that we had been chosen as guest of the day and our room was upgraded to the deluxe room which was great thoughly enjoyed our room it was so clean and the bed was so comfortable. 
Definitely value for money with breakfast included. 
The noise level was nice and quiet and relaxing.. 
Will definitely be staying here again it is our favourite hotel by far. 
The staff are all very nice and friendly and helpful.",Traveled with family,,,en,1,
193097,Pierre H,,5,2026-08-25,2026-08-31,Incredible service,Fabulous hotel that went above and beyond to create a very memorable weekend celebrating a milestone birthday. Thank you so much. From the extras in our room to the birthday cake and wine.,Traveled as a couple,17,"[{""url"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/34/52/c5/d5/caption.jpg"", ""caption"": """", ""photo_id"": ""877839829""}, {""url"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/34/52/c5/d6/caption.jpg"", ""caption"": """", ""photo_id"": ""877839830""}, {""url"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/34/52/c5/d7/caption.jpg"", ""caption"": """", ""photo_id"": ""877839831""}]",en,12,
193097,Charlotte B,,5,2026-08-24,2026-08-31,What a view!!,What an amazing stay! My mom and I stayed there while travelling to see family. Everyone was super friendly and welcoming. When we arrived we found that our room had been upgraded at no cost and what a view!! During our stay the staff were really wonderful and accommodating. The food was delicious and we were even given the use of a local swimming pool. The location really magical. Right in the center of London. The marinas behind the hotel are full of charming restaurants and cafes and beautiful boats. You could base a whole holiday from here or just pass through. Everything is very convenient. Thank you again to the wonderful staff for such a lovely stay!,Traveled with family,,,en,1,
193097,Samuel P,,5,2026-08-23,2026-08-31,Special birthday,"Great location, lovely view from room and close to selection of bars and restaurants Friendly and helpful staff. Room small but modern and clean. Stayed at this hotel before and will definitely stay again. Thank you for making my 70th birthday a special occasion",Traveled as a couple,,,en,1,
